31,,MZ: Monoterpene1,,,64,,,52,,,43,,,40,,,53,,,57,,,62,,,73,,,54,,,59,,52951,88,11156,112621,85,29077,16749,84,4771,,43,,,48,,,62,,,43,,,0,,30480,91,7672,55389,95,16417,,,,,55,,59301,80,14194,110481,81,32332,19049,82,5506,22083,84,6200,,0,,,68,,26856,85,6497,,77,,157109,82,33708,60038,75,18656,,,,,55,,,79,,,55,,,19,,,46,,,58,,,73,,,0,,,46,,,,,,,,,,,,37,,,,,,,,,43,,,46,
32,,(MZ): (Z)-.beta.-Ocimene,,,0,,,,,,54,,,62,,,57,,,74,,,62,,,0,,,0,,,67,,,0,,,0,,,0,,,0,,,48,,,71,,,19,,9900,88,4367,,0,,,,,,,,,,,,0,,,0,,,0,,,0,,27076,95,6272,,70,,,0,,,0,,,0,,,0,,,,,,,,7103,83,2032,,66,,,22,,,64,,,62,,,,,69275,95,23213,,0,,,36,,,,,,,,,,,,,,,,,,,,,55,
33,,MZ: Feature9,,41127,88,10201,51399,80,13938,,49,,,45,,,46,,,46,,,48,,,,,38568,65,11329,,64,,67255,85,15215,72007,85,17946,,,,,,,14478,87,4158,,,,,77,,,38,,204890,92,45063,262560,99,75520,77125,98,20559,53090,95,14402,,68,,,70,,22260,86,6230,24789,90,6979,,34,,,76,,,,,,50,,44921,77,11509,24905,73,7744,,47,,28203,93,7816,,48,,10545,83,2468,,,,16380,84,4486,,67,,47315,87,11126,,74,,,75,,35760,91,8396,17927,81,3703,14402,88,3641,9402,87,2199,7169,80,1780,19456,91,5340,,78,,6093,82,1704
34,,Mesitylene,,41127,89,10201,,79,,,48,,,,,,43,,,44,,,,,,,,,,,,,,,0,,,60,,,0,,,70,,14478,85,4158,,,,,73,,,,,204890,90,45063,262560,97,75520,77125,98,20559,53090,95,14402,,,,,,,22260,84,6230,24789,87,6979,,,,,73,,,,,,,,,,,,,,,,,28203,93,7816,,,,,77,,,26,,16380,81,4486,,64,,47315,86,11126,,,,,,,35760,91,8396,7169,81,2554,15721,84,3700,12476,82,2371,7364,82,1803,20201,89,5411,,75,,,78,
35,,Styrene,,,32,,,34,,,26,,,25,,,27,,,24,,,25,,,,,,36,,,,,,44,,,58,,,77,,,65,,,78,,,52,,,60,,43399,92,10779,,64,,,64,,,77,,,32,,,28,,,38,,,31,,,45,,,,,,29,,,35,,,,,,,,,19,,,48,,45763,92,12398,,37,,27474,91,5796,,16,,,,,,,,,,,,16,,,,,106981,96,24404,,80,,,77,,,60,,19871,84,3694,,71,,,49,,,72,
36,,(MZ): (E)-.beta.-Ocimene,Values inserted from file 2,,0,,,70,,,66,,9240,60,2297,40871,92,12034,,,,72876,56,15370,212938,59,65765,230194,71,56010,86282,78,18619,47302,54,9765,,0,,,0,,,0,,,45,,60055,90,10073,13113,80,2931,222991,96,94531,843454,88,162133,1140877,92,279072,126994,82,24219,,75,,869462,91,228324,523991,96,145717,221777,91,62327,584946,97,159373,820614,96,146551,116596,93,23031,28579,81,6683,306409,90,94273,3632750,90,768497,1380055,90,435970,,,,,,,34019,85,7010,,69,,,26,,159187,96,46223,329103,44,108431,549838,82,117397,2234734,95,691433,492963,93,101770,,,,,,,,22,,,,,,,,,,,,,,,45,
37,,.gamma.-Terpinene,,17804,87,4629,,74,,,,,,,,,76,,,,,,,,29581,93,9687,129161,96,34273,,48,,32902,81,7216,99341,90,24221,1061749,98,261044,1498674,99,274798,,,,,,,,74,,29984,83,11654,287183,96,68191,,,,,,,7935,81,2111,,66,,76077,93,21147,,65,,29927,90,8972,,,,,74,,1401265,97,303563,,,,,,,,,,,,,,70,,22840,94,6113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,,Methyl 4-methylhexanoate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,,MZ: 3-Octanone,Values inserted from file 2,261316,87,72625,520363,93,139904,131655,97,41459,364150,98,96786,330610,97,93201,412616,98,117726,439538,96,88449,1218182,96,346664,818859,94,187703,167160,91,33530,344059,89,63907,314328,93,59990,462949,80,99851,376040,80,77742,,58,,76268,84,8348,65722,96,10819,70205,93,25611,183287,64,37253,98148,43,21771,,56,,772568,96,149180,1191722,94,333978,248403,84,68497,612905,93,167514,197381,83,56342,,39,,29249,57,5506,634378,94,126934,400110,88,114256,1045855,59,226922,918057,83,276264,,,,,,,87680,96,15499,,,,,,,59872,81,14735,9123156,98,2666181,552617,83,116210,493185,62,146775,162399,65,32505,,,,,,,,,,,,,,,,,,,,,,,,
40,,2-ethyltoluene,,,79,,,66,,,0,,,,,,,,,40,,,,,,,,,,,,,,,64,,,73,,,79,,,74,,,78,,,,,,67,,,72,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,,,,,,74,,,,,,,,,,,,,,,,,,,,38318,84,10054,,79,,16175,85,4383,,74,,,66,,23350,84,6635,,70,,,63,
41,,Hexyl acetate,,51658,94,15621,29604,90,7942,37159,92,12548,149074,95,42927,41781,87,12691,26589,88,8255,649769,95,150532,659274,95,213684,15729,86,4645,152889,94,36028,71797,86,17246,13921,84,3775,95075,49,24089,175045,54,43083,,,,,,,,,,,64,,,,,,,,,,,,,,20556,87,6210,25032,90,7841,35832,86,8123,33201,92,10965,,,,9744,89,2535,,0,,334563,95,110284,2580472,95,593713,802028,96,274497,,,,,,,,,,,,,,,,217430,95,70183,114520,94,40755,196151,94,47900,556435,95,186609,64566,94,16212,91397,93,24294,21169,89,5959,25610,92,7394,10506,80,2512,18829,92,5215,48664,94,14925,12293,85,2461,47735,94,15241
42,,MZ: p-Cymene,,91356,92,24289,67554,88,17512,8633,82,2600,,73,,19185,83,5153,18044,83,4867,,,,95923,84,25137,266247,93,67455,,,,760430,94,140544,251649,93,64947,3226766,96,744153,3208104,96,635655,68784,91,19570,30901,82,7102,38129,85,9125,24240,86,10353,1215292,92,241096,541585,94,145807,109932,94,27131,100636,92,24492,42695,83,10882,185160,95,49703,142412,93,37771,78621,90,20466,,,,19521,84,3555,4576212,96,944143,,73,,,,,36134,81,11027,,73,,24621,59,5667,104526,90,24479,96882,94,23836,,,,,56,,,71,,,24,,,,,,70,,,,,,40,,,69,,,42,,,71,,,70,,,64,,,65,
43,,"MZ: 1,2,4-Trimethylbenzene",,128609,95,36013,154312,94,40990,9351,85,3007,9974,80,2336,16725,85,4736,11788,87,3089,,55,,,,,181804,96,44247,,0,,309235,93,63656,243911,97,61141,765987,95,188979,,,,66759,95,17913,,61,,25045,90,6228,,72,,947967,97,190567,1133046,98,304307,349941,98,78335,229623,98,52751,74729,95,18984,83343,94,22349,88210,95,23709,107478,95,27870,,,,,76,,,,,,,,,0,,138004,89,40933,,79,,149442,96,38871,17524,83,4387,42650,93,9661,,,,79757,96,23200,119267,96,36538,268503,96,56534,58428,87,17354,59596,91,12218,188911,95,43325,81484,95,15846,73031,97,17465,55013,95,10569,35696,94,8466,94563,97,25117,36201,93,7019,29317,95,8269
44,,Terpinolene,,,,,,,,,34,,,41,,,54,,,34,,,,,,,,,76,,,29,,,46,,38784,88,9736,,,,,54,,,,,,,,,,,,56,,,71,,,,,,,,,,,,58,,8327,84,2521,,66,,,71,,,,,4037,84,923,200457,93,42546,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,,Tridecane,,,,,,,,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24126,90,2838,102388,83,19885,,,,,,,,,,,,,,,,,,,,,,,,,,,,357153,85,39594,11967,84,3377,,,,,,,,,,,,,,,
46,,"MZ: (E)-4,8-Dimethylnona-1,3,7-triene",,79003,97,22522,145371,97,42110,62186,99,23629,216922,98,60812,228601,98,64529,238428,98,67532,374946,97,86128,326459,98,101490,9771,82,2496,332281,97,77057,102100,95,22684,50550,94,11211,242759,97,53967,113703,95,27118,2214,88,718,151160,98,20485,79739,98,14598,448927,99,215178,142414,91,28771,121567,97,27106,14249,95,2285,19617,90,3025,182704,98,51840,192028,97,55261,146337,98,42300,49967,98,14748,17214,95,2417,8884,89,2179,151872,96,29137,443549,98,123398,2553040,95,479208,1566055,99,476123,,,,,,,131701,98,23092,,,,,,,65209,95,22696,80813,91,27788,130613,97,33604,422450,98,139842,125627,96,31908,25389,93,5192,13268,93,3113,12431,93,2997,14265,92,3412,6125,85,1532,22888,95,6540,15362,91,3604,31336,96,9001
47,,"MZ: 3-Hexen-1-ol, acetate, (Z)-",,448659,99,129436,690216,98,199791,553983,99,217525,2731829,99,803248,594142,97,169970,425557,97,123795,12202123,98,2804414,17846992,98,5805968,364302,97,90724,5119970,98,1179798,2622152,98,565806,245556,90,52474,1299693,96,291843,2326955,98,552397,22544,96,8855,,0,,112981,90,23402,697005,96,316362,1043912,93,184871,312433,95,81620,,56,,32899,83,5310,657413,98,196925,836951,98,245138,546950,98,159880,1001833,99,295146,62368,88,7539,960659,98,207411,508683,91,106153,25491319,98,7480419,50248747,96,7733130,22849266,98,7179331,,,,,64,,87032,87,17710,7952,88,2288,,,,9106280,98,3150293,922468,93,304945,4418748,98,1079256,22651860,98,7139783,3564261,98,863271,3792118,98,895578,1295922,97,263025,1456330,98,366371,808526,97,169001,1012763,98,227369,2384477,98,650047,512882,96,107226,3370523,98,992418
48,,MZ: Feature10,,51457,87,12717,65978,94,16617,,,,,,,,35,,,22,,,,,,,,76047,82,18385,10479,33,2200,128103,92,25932,105094,94,24596,299292,91,66178,268194,61,57495,27303,24,6642,,,,8693,81,2320,,77,,322628,94,63472,348135,95,98214,106466,92,22613,74706,94,14938,30408,60,7684,33536,87,8454,38485,87,9591,44984,82,11326,,60,,,,,42213,89,8504,,24,,99840,25,31768,43075,28,15498,,26,,61389,89,14532,7839,79,1838,23002,58,5157,,,,,29,,39535,32,12337,85327,37,19014,20447,29,7404,21397,53,4632,53353,91,12634,25766,72,5098,,59,,14349,83,3273,10903,81,2786,26162,91,7407,,77,,8952,54,2446
49,,"1,2,3-Trimethylbenzene",,52528,88,12759,66189,92,16627,,,,,35,,,42,,,23,,,,,,,,76857,83,18419,,39,,129368,91,25985,105094,94,24596,306662,92,66296,,67,,,,,,,,,74,,,77,,326661,93,63644,392875,95,98898,106466,91,22613,74706,92,14938,,0,,33536,86,8454,38564,85,9595,44984,83,11326,,57,,,,,42535,87,8530,,35,,,,,,37,,,,,62414,87,14594,,73,,,58,,,,,,38,,,40,,,46,,,37,,,59,,53353,91,12634,,60,,,61,,,74,,11584,84,2841,27805,89,7539,,57,,,57,
50,,"2-Hexen-1-ol, acetate, (E)-",,,,,,57,,,,,60813,94,14208,,,,,,,762806,97,173753,728102,98,260067,,,,,,,,,,,54,,,51,,,,,,70,,,,,,63,,,64,,,,,,,,,55,,,,,,63,,,,,,66,,,66,,,,,,,,,,,,,,4270096,96,1128199,845999,96,202246,,61,,,70,,,64,,,67,,,,,,,,,,,,70,,274525,94,71250,,,,,,,,67,,,68,,,71,,,70,,,71,,,71,,,71,
51,,Sulcatone,,,,,47952,97,14927,,,,,,,125757,96,29613,,,,,,,,,,261307,98,67450,256240,90,38631,139108,92,23833,,,,382194,95,74320,776620,93,156507,2652673,99,710177,31805,92,4351,74924,98,14924,59939,98,26806,,,,75287,91,15660,,,,24533,90,4389,352970,99,101477,121238,97,29935,194428,99,58263,255750,98,69097,27799,92,3752,95842,96,16290,77181,96,16797,,,,,,,,,,78121,98,12897,464072,99,127617,47141,97,9642,514363,99,102759,,,,533336,96,123156,662665,98,203574,924810,98,228716,,,,237727,97,52412,56617,96,15961,89107,94,20844,,,,166514,98,35728,76179,97,16580,132979,98,40610,138714,98,30888,102242,98,33906
52,,1-Hexanol,,49970,64,9123,113369,75,20589,30648,89,11325,147402,92,28612,107286,77,19503,,,,1217578,95,252508,1756264,96,564738,202883,83,43047,156350,81,25416,81552,72,13892,45314,65,8968,101254,59,22049,325199,83,56591,90156,90,20863,,,,,56,,6774,82,3234,,,,,,,,20,,,,,332645,96,73252,108269,92,20035,235913,91,38978,183298,92,34773,,,,57877,94,9757,,71,,924193,96,280244,2423319,91,519245,1678075,94,479212,,,,42949,87,10108,22236,80,3963,,66,,,,,1633902,96,513583,13469801,96,4167787,2271784,95,483786,3076256,96,955826,361219,95,71660,180145,87,31746,,75,,73719,91,15604,42443,80,6653,60557,82,12479,95706,86,25076,30357,83,5069,118987,91,29737
53,,MZ: Feature11,,55709,88,14316,75793,83,20154,5156,52,2371,7210,48,2037,,68,,,67,,,,,,,,36422,90,10786,3638,60,953,129650,88,29707,107538,95,30859,375689,95,108839,305301,89,76040,16491,87,5287,,63,,8751,80,2274,,45,,216295,94,48694,290531,94,88564,79201,92,19484,54501,90,14205,17574,85,4797,21017,62,5782,22517,52,6011,25318,67,6673,,47,,,15,,21349,82,5098,,,,38251,48,10203,,,,,48,,5613,49,1456,5469,80,1619,16833,86,4433,,18,,,,,,,,,,,,,,,49,,7726,82,2768,,20,,,67,,,71,,9234,83,2853,11026,85,3493,,59,,8285,85,2773
54,,MZ: Benzene derivative1,,18917,90,5405,22220,88,6556,,35,,,54,,,70,,,,,,47,,,78,,26729,92,6647,,59,,42305,93,9852,34618,91,9074,96363,92,25960,107149,92,26627,8476,78,2878,,41,,,71,,,,,153175,94,32785,149594,95,39823,55153,93,10337,32674,91,6624,13553,78,4152,13858,87,4242,17201,84,4913,20541,88,5814,,30,,,52,,,,,,,,45006,71,13025,13283,85,3931,,,,19244,87,5396,,,,,79,,,,,,0,,,48,,,55,,,52,,,45,,,56,,7726,81,1950,5095,82,1513,,70,,,71,,9890,85,3056,,67,,,60,
55,,MZ: Feature14,,27540,94,7536,38631,91,11439,4256,85,2069,8926,90,2729,54883,95,15845,58468,97,16682,,,,,,,,38,,,25,,,,,,71,,,76,,,71,,,51,,,42,,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,74,,,,,,,,,,,,,,,,,,50,,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,29,,,43,
56,,Allyl caproate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,,"MZ: 3-Hexen-1-ol, (Z)-",,,,,49335,95,13261,60785,90,23387,322732,98,76801,32681,94,9843,17535,89,5078,3528159,99,558812,7462455,98,2018453,733825,98,157992,396212,95,70098,214801,96,38447,65275,95,14213,121159,94,25230,585136,96,109242,22518,93,7289,,,,,,,9871,90,5043,138791,95,24567,224517,97,47881,,,,,,,1587849,97,372987,500219,94,107296,590272,94,134121,744272,96,174375,,,,1002994,98,117765,134512,96,25938,8005780,98,2098557,7238365,99,1498945,4438662,99,1279020,,,,,,,,,,,,,,,,10226342,98,2826592,5082787,99,1618152,4058163,98,810274,15289622,98,3274124,4740361,99,722408,769079,98,157783,100663,95,22731,293959,92,60217,115667,95,24774,247500,98,56362,366893,98,98687,53563,94,13181,1134125,98,298775
58,,Butyl isothiocyanate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,,3-Octanol,,,78,,270644,87,60284,106295,90,49399,213953,89,56829,,77,,291798,88,67129,,,,,,,,,,,,,,57,,,,,,,,,,,,,,23329,82,3402,,,,,,,,61,,,55,,,61,,599508,98,146478,,,,,,,,,,,,,,,,,,,291001,82,59350,,,,,,,,,,,,,,,,,,,,,,,,,,,,1756152,87,634970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,,Nonanal,,69936,87,9449,,71,,66814,85,23999,,70,,295448,92,57289,,75,,,73,,,74,,304465,91,60506,,70,,276479,92,48297,232269,96,47914,696886,96,124773,471454,87,89172,3856387,99,980404,114171,97,10777,635689,99,100160,118550,98,38683,137800,87,23211,134919,90,18710,41520,95,7668,,,,,71,,,69,,331024,82,74895,,69,,74823,97,8705,,71,,,78,,,74,,1005742,81,225383,800498,91,200525,236466,99,35260,1343908,99,271302,536162,98,80098,735549,99,126236,49896,96,5421,997610,91,234379,,73,,1869118,91,414597,589388,82,173157,,73,,616162,90,71737,1443210,99,325917,672198,98,118422,1501406,98,289087,1107381,99,195412,3303388,99,824108,2267946,99,458158,1996701,99,446150
61,,Tetradecane,,,66,,,,,,57,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,,,,,,,,,,,,,,46310,91,9770,,,,,,,,52,,,,,,,,,,,115744,90,24277,,62,,,,,,74,,,63,,,,,,,,,,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,71,,,,,179571,92,36310,,,,,,,,,,,,,,,,,,
62,,MZ: Feature13,,,,,,,,,,,,,,,60,,,,,,50,,,,,,71,,,59,,24661,83,5616,,77,,29543,81,7641,49018,87,12972,,68,,,,,,,,,,,50980,87,12234,59501,86,15514,16686,77,3836,12750,80,2319,,39,,,,,,,,,75,,,,,,39,,,,,,,,,,,,,,,30,,,,,,44,,,50,,,,,,64,,,65,,,69,,,,,,,,,56,,,68,,,37,,,53,,,37,,,67,,,63,,,28,
63,,4-Methyl-1-hexanol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,,,,,,,,,,,,,,,51,,,,,,39,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,40,,,,,,,,,,,,,,,,
64,,p-Methylanisole,,,24,,,74,,,75,,,49,,8518,82,3339,9146,80,3428,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,52,,,32,,,,,,,,,,,,,,,,,,,,,63,,,62,,,65,,,,,,,,,,,,41,,,,,,,,,,,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,64,,,,,,52,
65,,[L2] Linalool oxide isomer a,,,,,,,,,,,,,,,70,,,,,,64,,,75,,,,,,,,,,,,,,,76,,,48,,,69,,,,,,,,,54,,,,,,71,,,,,,,,,65,,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,
66,,MZ: 1-Octen-3-ol,,816545,98,173867,2246978,99,626232,843648,99,357115,2031627,99,570819,1668989,99,459582,1892774,99,498150,1945506,99,437922,4009913,98,1295527,1389824,98,410262,1266275,98,282295,684201,98,151993,604990,98,182209,1406261,98,329981,852364,98,188549,,,,233276,97,37744,219881,97,50813,238690,98,135552,472235,98,98106,277848,97,64182,78076,95,18130,4830781,99,1198494,1525317,99,693803,1032788,99,259123,995681,99,205414,490123,99,116441,31179,81,4152,72288,92,11345,793637,98,177600,1803445,98,500212,8515343,99,2195961,6216276,98,2065015,,73,,,,,278216,97,71118,,,,,49,,831033,96,244470,34285869,92,8233216,3718103,99,931912,7697079,98,2638346,2282326,99,546235,,,,,,,,,,,,,,,,,,,,,,,,
67,,1-Tetradecene,,,,,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16140,86,4987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,,,,,,,,,,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,
68,,[L2] Linalool oxide isomer b,,,,,,,,,,,,,,,70,,,,,,64,,,77,,,,,,,,,,,,77,,,80,,,53,,,70,,,,,,,,,58,,,,,,73,,,,,,,,,,,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,,"(Z)-1,5-octadien-3-ol",,,0,,314092,84,75478,22239,80,9189,24604,94,8098,18828,94,8479,14683,94,6988,54333,93,15873,159907,93,55854,53063,95,18532,59219,79,18522,12385,71,4834,15157,84,5917,24992,83,9794,,0,,,0,,,62,,,0,,13825,80,6890,,0,,,0,,,0,,87805,98,25113,19092,78,7201,13478,80,5718,,,,,76,,,0,,,0,,8791,81,3009,88861,94,27971,283828,96,88766,194093,94,68770,,0,,,74,,8299,80,3275,,0,,,0,,,0,,1200355,98,441141,42933,91,14707,116770,96,43607,37586,91,10906,,0,,,0,,,73,,,72,,,0,,,75,,,73,,,74,
70,,MZ: Sesquiterpene1,,19529,88,5356,29487,84,8279,5729,89,2940,9248,84,2682,29188,86,7955,12478,85,3594,28370,84,7578,43880,81,13830,,0,,33396,83,9141,,0,,36823,77,9644,,0,,,0,,,,,,74,,9284,82,2628,110328,99,61369,,0,,,,,,0,,,,,15538,85,4432,15089,83,4178,20653,85,5768,18907,85,5321,,,,6051,83,1516,,0,,22137,83,6342,98578,78,26839,35829,85,11756,,,,,0,,5656,82,1614,,0,,,,,,76,,,0,,,0,,,,,,,,17577,84,4644,,,,29162,82,8661,39457,88,10044,,69,,35167,79,9029,59116,88,15426,46863,78,12162
71,,Menthofuran,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,20,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,47,,,50,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,10,,,,,,,
72,,Benzofuran,,110010,86,30205,,68,,,74,,,29,,,27,,,24,,,,,,,,,31,,,,,,57,,,55,,,40,,,47,,,16,,,,,,23,,31995,83,11386,,77,,195379,89,56559,,80,,35181,82,9113,,37,,,36,,,20,,,29,,,,,,18,,,34,,,,,,19,,,17,,,16,,,19,,,67,,,19,,,,,,,,,19,,,16,,,16,,,20,,,21,,,17,,,16,,,12,,,,,,12,,,13,,,12,
73,,Decanal,,,46,,,,,,,,25829,93,4752,164699,96,33176,,,,112911,95,17421,99342,96,27620,170393,97,29088,83180,95,15356,199883,89,31547,128453,89,30033,792533,92,141816,373444,81,68737,3760500,98,1040808,66776,97,7671,329273,98,50055,,,,,67,,68777,90,12455,,,,,,,216734,92,29486,,,,631817,95,103582,,,,61599,93,6611,85494,97,17027,142249,94,22371,99197,97,20223,703879,97,158228,492481,98,141420,256252,98,36173,1234926,98,282141,240800,98,36276,769443,98,140282,34472,87,3742,261264,98,68638,250345,97,94731,1483069,98,344852,275217,98,81674,211347,98,46153,530618,98,82339,1380452,98,286935,849986,98,164148,1344512,98,276962,1104158,98,206322,1466450,98,368803,1059999,98,228804,1180106,98,251662
74,,Pentadecane,,,,,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,37582,85,10470,,,,,,,,,,,,,,,,,,
75,,Camphor,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,40916,84,7420,,78,,222902,96,52981,316817,98,73277,13709,81,5375,,,,,,,,,,,77,,26487,85,7331,,73,,9916,84,2098,,,,,,,,,,,37,,,,,,,,8556,81,2013,,,,,,,,,,,,,,63,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,59,,,63,,,,,,,,,,,,69,,,,
